{
  42119: ('21/12/17 01:47:42', 'ski7777', 'irc.freenode.##linux', 'https://github.com/ski7777/ftcommunity-TXT/blob/alsa-spi-fix/board/fischertechnik/TXT/rootfs/etc/init.d/S80sound#L9#L10', 'ski7777\tBluesKaj: I call these two lines: https://github.com/ski7777/ftcommunity-TXT/blob/alsa-spi-fix/board/fischertechnik/TXT/rootfs/etc/init.d/S80sound#L9#L10'),
  42120: ('21/12/17 01:48:00', 'triceratux', 'irc.freenode.##linux', 'https://github.com/canonical-websites/www.ubuntu.com/pull/2541', 'triceratux\toops https://github.com/canonical-websites/www.ubuntu.com/pull/2541 https://bugs.launchpad.net/ubuntu/+source/linux/+bug/1734147'),
  42121: ('21/12/17 01:48:00', 'triceratux', 'irc.freenode.##linux', 'https://bugs.launchpad.net/ubuntu/+source/linux/+bug/1734147', 'triceratux\toops https://github.com/canonical-websites/www.ubuntu.com/pull/2541 https://bugs.launchpad.net/ubuntu/+source/linux/+bug/1734147'),
  42122: ('04/01/18 02:59:04', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/how-to-connect/', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42123: ('04/01/18 02:59:04', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/channel-rules/.', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42124: ('05/01/18 23:47:47', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/how-to-connect/', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42125: ('05/01/18 23:47:47', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/channel-rules/.', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42126: ('05/01/18 23:57:17', 'Matt2843', 'irc.freenode.#archlinux', 'http://ix.io/DFQ', 'Matt2843\tNamarrgon: http://ix.io/DFQ I get these atleast'),
  42127: ('08/01/18 21:37:27', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/how-to-connect/', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42128: ('08/01/18 21:37:27', 'ChanServ', 'irc.freenode.##linux', 'https://freenode.linux.community/channel-rules/.', '--\tPvNotice(ChanServ): Please see https://freenode.linux.community/how-to-connect/ on how to register or identify your nick. By joining this channel you agree to abide by the channel rules and guidelines laid out at https://freenode.linux.community/channel-rules/.'),
  42129: ('08/01/18 21:38:36', 'Lartza', 'irc.freenode.#archlinux', 'https://wiki.archlinux.org/index.php/bumblebee#ERROR:_ld.so:_object_.27libdlfaker.so.27_from_LD_PRELOAD_cannot_be_preloaded:_ignored', "Lartza\tSegaja, The optirun error you are getting is described in here https://wiki.archlinux.org/index.php/bumblebee#ERROR:_ld.so:_object_.27libdlfaker.so.27_from_LD_PRELOAD_cannot_be_preloaded:_ignored but it's not a 32-bit package so I am not sure why it still says that"),
  42130: ('08/01/18 21:39:25', 'demonicmaniac3', 'irc.freenode.#archlinux', 'https://aur.archlinux.org/cgit/aur.git/tree/PKGBUILD?h=gog-democracy-3', 'demonicmaniac3\tNatOsaka: see things like https://aur.archlinux.org/cgit/aur.git/tree/PKGBUILD?h=gog-democracy-3'),
  42131: ('08/01/18 21:44:17', 'Khorne', 'irc.freenode.#archlinux', 'https://www.archlinux.org/people/trusted-users/#eschwartz', 'Khorne\tAt least check https://www.archlinux.org/people/trusted-users/#eschwartz :P'),
  42132: ('08/01/18 22:05:39', 'phrik', 'irc.freenode.#archlinux', 'https://ptpb.pw/mk7y', '@phrik\tgrub.cfg can be understandable: https://ptpb.pw/mk7y'),
}
